Date,Open,High,Low,Close ,Adj Close ,Volume
22-Nov-23,61.92,62.38,61.51,61.6,60.7,"266,400"
21-Nov-23,62.92,62.92,61.81,61.94,61.03,"269,500"
20-Nov-23,62.95,63.71,62.56,63.66,62.73,"174,400"
17-Nov-23,63.08,63.36,62.87,63.14,62.21,"206,400"
16-Nov-23,64,64.29,62.88,63.15,62.22,"240,800"
15-Nov-23,64.11,64.95,64.02,64.63,63.68,"307,900"
14-Nov-23,62.66,64.11,62.66,64.02,63.08,"341,300"
13-Nov-23,62.18,62.73,61.58,62.58,61.66,"232,400"
10-Nov-23,61.71,62.05,61.65,61.84,60.93,"144,700"
9-Nov-23,62.79,63.19,61.83,61.97,61.06,"201,200"
8-Nov-23,63.15,63.89,62.36,62.63,61.71,"158,700"
7-Nov-23,62.64,63.61,62.54,63.38,62.45,"131,600"
6-Nov-23,63.77,63.79,63.2,63.53,62.6,"175,800"
3-Nov-23,61.45,62.39,60.7,62.23,61.32,"190,500"
2-Nov-23,60.45,60.45,59.82,60.28,59.4,"221,600"
1-Nov-23,60.67,60.67,59.6,60.34,59.46,"181,400"
31-Oct-23,61.2,61.2,60.09,60.92,60.03,"258,000"
30-Oct-23,63.26,63.83,62.35,62.8,61.88,"141,600"
27-Oct-23,62.56,63,61.75,61.95,61.04,"134,800"
26-Oct-23,61.83,62.51,61.67,62.48,61.56,"188,600"
25-Oct-23,61.99,61.99,61.1,61.36,60.46,"187,500"
24-Oct-23,61.99,63.18,61.01,63.13,62.21,"172,500"
23-Oct-23,61.75,62.38,61.3,62.25,61.34,"117,500"
20-Oct-23,61.91,62.5,61.91,61.99,61.08,"195,100"
19-Oct-23,63.67,64.03,63.09,63.22,62.29,"201,500"
18-Oct-23,65.26,65.34,64.03,64.53,63.58,"226,200"
17-Oct-23,62.5,63.85,62.5,63.5,62.57,"411,600"
16-Oct-23,61.42,62.13,61.34,61.99,61.08,"171,600"
13-Oct-23,61.98,62.2,61.5,61.6,60.7,"74,100"
12-Oct-23,63.4,63.4,62.09,62.18,61.27,"180,900"
11-Oct-23,61.4,62.65,61.4,62.24,61.33,"129,200"
10-Oct-23,60.61,61.84,60.61,61.75,60.85,"246,000"
9-Oct-23,60.51,60.51,59.52,59.97,59.09,"272,000"
6-Oct-23,59.5,60.29,59.11,60.23,59.35,"131,500"
5-Oct-23,58.73,59.69,58.45,59.69,58.82,"116,900"
4-Oct-23,59.35,59.55,59.08,59.54,58.67,"207,500"
