Date,Open,High,Low,Close ,Adj Close ,Volume
20-Mar-24,73.55,74.33,73.3,74.18,72.6,"11,123,200"
19-Mar-24,73.08,73.74,72.85,73.42,71.86,"8,164,200"
18-Mar-24,73.42,74.02,73.33,73.52,71.96,"8,542,500"
15-Mar-24,73.57,74.13,73.39,73.42,71.86,"10,223,900"
14-Mar-24,75.24,75.39,73.23,73.4,71.84,"18,923,500"
13-Mar-24,75.94,77.45,75.94,76.39,74.77,"15,319,800"
12-Mar-24,75.87,76.48,75.21,76.06,74.44,"13,314,700"
11-Mar-24,74.63,76.06,74.55,74.86,73.27,"13,510,400"
8-Mar-24,72.81,73.76,72.76,73.55,71.99,"16,402,500"
7-Mar-24,72.6,72.76,71.76,72.54,71,"12,374,700"
6-Mar-24,74.2,74.72,73.61,73.71,72.14,"19,785,300"
5-Mar-24,71.25,72.71,71.04,72.07,70.54,"15,804,500"
4-Mar-24,73.73,73.73,71.7,72,70.47,"19,550,100"
1-Mar-24,74.48,75.09,74.37,74.62,73.03,"11,955,900"
29-Feb-24,74.68,75.04,73.8,74.03,72.46,"12,549,200"
28-Feb-24,76.02,76.18,74.45,74.59,73,"16,905,300"
27-Feb-24,77.53,78.05,77.25,77.68,76.03,"14,490,200"
26-Feb-24,75.62,76.57,75.34,76.51,74.88,"13,973,100"
23-Feb-24,76.48,76.93,75.15,75.96,74.34,"12,301,700"
22-Feb-24,75.1,76.38,75,76.12,74.5,"14,836,600"
21-Feb-24,74.48,76.39,74.07,75.58,73.97,"23,533,800"
20-Feb-24,73.46,73.67,72.18,73.14,71.58,"14,353,300"
16-Feb-24,74.86,75.37,73.9,73.91,72.34,"16,371,000"
15-Feb-24,73.22,74.14,73.08,73.82,72.25,"12,078,100"
14-Feb-24,72.31,73.41,72.23,73.39,71.83,"12,817,500"
13-Feb-24,71.96,73.03,71.42,71.6,70.08,"13,560,600"
12-Feb-24,72.31,74.13,72.31,73.14,71.58,"18,151,100"
9-Feb-24,70.8,72.08,70,72.02,70.49,"18,998,400"
8-Feb-24,71.89,73.2,70.65,70.78,69.27,"33,070,600"
7-Feb-24,74.56,76.17,73.15,73.64,72.07,"53,766,300"
6-Feb-24,77.04,78.34,75.73,78.23,76.57,"39,069,100"
5-Feb-24,72.17,75.15,71.86,74.63,73.04,"27,721,000"
2-Feb-24,72.13,72.23,71.05,71.85,70.32,"18,799,300"
1-Feb-24,73.15,73.47,72.12,72.46,70.92,"14,445,800"
31-Jan-24,71.5,72.94,71.5,72.17,70.63,"15,743,600"
30-Jan-24,72.46,73.07,72.08,72.32,70.78,"17,089,600"
29-Jan-24,74.67,74.81,72.83,73.58,72.01,"17,537,400"
26-Jan-24,73.1,74.72,72.92,74.01,72.44,"19,418,200"
25-Jan-24,75.19,75.5,73.56,73.85,72.28,"23,268,600"
24-Jan-24,75.29,75.62,74.22,75.2,73.6,"36,503,300"
23-Jan-24,72.75,74.5,72.55,74.02,72.45,"53,017,700"
22-Jan-24,67.28,68.74,66.63,68.63,67.17,"27,294,200"
19-Jan-24,67.2,69.9,66.92,69.42,67.94,"34,388,900"
18-Jan-24,68.6,69.08,68,68.05,66.6,"19,307,000"
17-Jan-24,67.72,69,67.26,68.93,67.46,"22,684,400"
16-Jan-24,70.13,70.53,69.3,69.46,67.98,"27,606,900"
12-Jan-24,72.59,73.43,71.81,71.84,70.31,"16,119,900"
11-Jan-24,72.54,73.13,71.53,72.38,70.84,"18,095,300"
10-Jan-24,71.38,71.78,71.04,71.41,69.89,"19,540,000"
9-Jan-24,71.25,72.12,70.96,72.02,70.49,"21,451,800"
8-Jan-24,71.25,73.06,70.92,72.88,71.33,"22,000,000"
5-Jan-24,74,74,72.86,73.01,71.46,"21,679,000"
4-Jan-24,75.56,75.72,74.44,74.66,73.07,"18,454,900"
3-Jan-24,74.33,76.69,74.07,76.59,74.96,"24,444,600"
2-Jan-24,76.05,76.07,74.51,74.76,73.17,"21,739,600"
29-Dec-23,77.06,77.64,76.82,77.51,75.86,"14,035,500"
28-Dec-23,77.23,77.79,76.98,77.24,75.6,"18,937,900"
27-Dec-23,76.28,76.45,75.41,76.11,74.49,"14,904,500"
26-Dec-23,76.16,76.97,75.73,75.85,74.24,"13,121,300"
22-Dec-23,74.5,75.68,74.44,75.28,73.68,"19,962,800"
21-Dec-23,74.86,76.29,74.35,76.26,74.64,"20,812,100"
20-Dec-23,1.00 Dividend,,,,,
20-Dec-23,74.58,75.29,73.33,73.35,71.79,"27,540,200"
19-Dec-23,74.4,76.01,74.22,75.39,72.81,"20,939,300"
18-Dec-23,74.05,74.23,73.21,73.84,71.31,"17,233,500"
15-Dec-23,74,75.54,73.32,74.51,71.96,"31,266,700"
14-Dec-23,71.47,73.24,71.42,72.51,70.03,"25,199,300"
13-Dec-23,70.91,71.48,70.12,71.46,69.01,"21,721,600"
12-Dec-23,71.38,71.96,70.93,71.39,68.94,"14,725,900"
11-Dec-23,70.49,71.61,70.08,71.37,68.93,"19,719,300"
8-Dec-23,72.02,72.44,71.83,72.14,69.67,"16,868,700"
7-Dec-23,71.54,72.37,71.44,72.33,69.85,"18,966,700"
6-Dec-23,72.36,72.95,71.49,71.49,69.04,"30,394,400"
5-Dec-23,72.04,72.7,71.92,72.38,69.9,"19,129,000"
4-Dec-23,72.67,73.58,72.48,73.03,70.53,"21,074,900"
1-Dec-23,73.12,74.14,72.12,73.99,71.46,"27,946,500"
30-Nov-23,74.7,74.94,74.01,74.88,72.32,"17,884,200"
29-Nov-23,75,75.46,74.43,74.67,72.11,"30,969,100"
28-Nov-23,76.56,76.84,75.26,76.74,74.11,"23,682,200"
27-Nov-23,77.56,79.25,77.09,77.53,74.87,"18,248,200"
